Datetime,Open,High,Low,Close,Adj Close,Volume
2022-02-11 00:00:00+00:00,134.9022216796875,134.9022216796875,134.11422729492188,134.1567840576172,134.1567840576172,2812928
2022-02-11 00:15:00+00:00,134.1983184814453,134.2286376953125,132.4356689453125,132.4356689453125,132.4356689453125,5489920
2022-02-11 00:30:00+00:00,132.40008544921875,132.40008544921875,131.67893981933594,131.9729766845703,131.9729766845703,22001536
2022-02-11 00:45:00+00:00,131.95770263671875,131.95770263671875,131.49949645996094,131.59957885742188,131.59957885742188,17121152
2022-02-11 01:00:00+00:00,131.57589721679688,133.49774169921875,131.57589721679688,133.4689178466797,133.4689178466797,40227328
2022-02-11 01:15:00+00:00,133.498779296875,133.5637969970703,132.97352600097656,132.9935760498047,132.9935760498047,28063616
2022-02-11 01:30:00+00:00,132.93162536621094,132.93162536621094,132.2158203125,132.2158203125,132.2158203125,4713984
2022-02-11 01:45:00+00:00,132.16171264648438,132.16171264648438,131.88804626464844,132.0364532470703,132.0364532470703,4142720
2022-02-11 02:00:00+00:00,132.0180206298828,132.0180206298828,131.43711853027344,131.45010375976562,131.45010375976562,707072
2022-02-11 02:15:00+00:00,131.4534912109375,131.7837677001953,131.4534912109375,131.7339324951172,131.7339324951172,7399680
2022-02-11 02:30:00+00:00,131.794677734375,132.08543395996094,131.794677734375,131.96600341796875,131.96600341796875,599808
2022-02-11 02:45:00+00:00,131.9840850830078,132.1262664794922,131.92987060546875,132.1262664794922,132.1262664794922,0
2022-02-11 03:00:00+00:00,132.16348266601562,132.16348266601562,131.98193359375,132.05471801757812,132.05471801757812,193920
2022-02-11 03:15:00+00:00,132.04421997070312,132.3830108642578,132.04421997070312,132.23802185058594,132.23802185058594,1559040
2022-02-11 03:30:00+00:00,132.2589569091797,132.56436157226562,132.2589569091797,132.52012634277344,132.52012634277344,5595520
2022-02-11 03:45:00+00:00,132.5106658935547,132.77342224121094,132.50070190429688,132.76824951171875,132.76824951171875,2319744
2022-02-11 04:00:00+00:00,132.78231811523438,132.92967224121094,132.78231811523438,132.92967224121094,132.92967224121094,2414464
2022-02-11 04:15:00+00:00,132.9691619873047,132.97006225585938,132.37815856933594,132.40676879882812,132.40676879882812,2523264
2022-02-11 04:30:00+00:00,132.40960693359375,132.46261596679688,132.27745056152344,132.27745056152344,132.27745056152344,800256
2022-02-11 04:45:00+00:00,132.2938690185547,132.47679138183594,132.21612548828125,132.47679138183594,132.47679138183594,2588160
2022-02-11 05:00:00+00:00,132.4940643310547,132.51666259765625,132.0824737548828,132.0824737548828,132.0824737548828,1577216
2022-02-11 05:15:00+00:00,131.9691925048828,132.26414489746094,131.9691925048828,132.26414489746094,132.26414489746094,5316352
2022-02-11 05:30:00+00:00,132.1677703857422,132.2799835205078,132.14334106445312,132.17831420898438,132.17831420898438,2692480
2022-02-11 05:45:00+00:00,132.15493774414062,132.17166137695312,132.008056640625,132.02041625976562,132.02041625976562,2586112
2022-02-11 06:00:00+00:00,131.86428833007812,132.56082153320312,131.86428833007812,132.56082153320312,132.56082153320312,5258112
2022-02-11 06:15:00+00:00,132.58619689941406,133.32427978515625,132.58619689941406,133.32427978515625,133.32427978515625,14816896
2022-02-11 06:30:00+00:00,133.3350067138672,133.4205322265625,133.2013397216797,133.2803955078125,133.2803955078125,1900160
2022-02-11 06:45:00+00:00,133.2818145751953,133.79266357421875,133.2818145751953,133.71441650390625,133.71441650390625,8172160
2022-02-11 07:00:00+00:00,133.67236328125,133.875,133.66705322265625,133.8173065185547,133.8173065185547,1336448
2022-02-11 07:15:00+00:00,133.80825805664062,133.97561645507812,133.8008575439453,133.97561645507812,133.97561645507812,4432384
2022-02-11 07:30:00+00:00,133.97335815429688,134.123291015625,133.97335815429688,134.123291015625,134.123291015625,3101056
2022-02-11 07:45:00+00:00,134.11753845214844,134.4123077392578,134.11753845214844,134.4123077392578,134.4123077392578,3929088
2022-02-11 08:00:00+00:00,134.40438842773438,134.60430908203125,134.20703125,134.60430908203125,134.60430908203125,11553152
2022-02-11 08:15:00+00:00,134.61074829101562,134.67630004882812,134.44175720214844,134.44175720214844,134.44175720214844,1250432
2022-02-11 08:30:00+00:00,134.15478515625,134.2053985595703,133.74757385253906,133.74757385253906,133.74757385253906,6197632
2022-02-11 08:45:00+00:00,133.64581298828125,133.6605224609375,133.1285858154297,133.14437866210938,133.14437866210938,8851840
2022-02-11 09:00:00+00:00,133.02647399902344,133.02647399902344,132.3752899169922,132.8106231689453,132.8106231689453,6864128
2022-02-11 09:15:00+00:00,132.8173370361328,133.52249145507812,132.8173370361328,133.46844482421875,133.46844482421875,13619840
