Datetime,Open,High,Low,Close,Adj Close,Volume
2022-02-11 00:00:00+00:00,43558.265625,43558.265625,43418.49609375,43522.09375,43522.09375,45946880
2022-02-11 00:15:00+00:00,43544.41796875,43544.41796875,43046.140625,43046.140625,43046.140625,104380416
2022-02-11 00:30:00+00:00,43051.11328125,43051.11328125,42955.1953125,42962.9765625,42962.9765625,452655104
2022-02-11 00:45:00+00:00,42950.11328125,43031.4375,42864.31640625,43031.4375,43031.4375,347097088
2022-02-11 01:00:00+00:00,43031.56640625,43598.6171875,43031.56640625,43492.14453125,43492.14453125,917354496
2022-02-11 01:15:00+00:00,43511.671875,43619.58203125,43447.80078125,43448.54296875,43448.54296875,134557696
2022-02-11 01:30:00+00:00,43460.2890625,43460.2890625,43274.796875,43274.796875,43274.796875,62670848
2022-02-11 01:45:00+00:00,43241.16015625,43241.16015625,43179.43359375,43199.3671875,43199.3671875,201041920
2022-02-11 02:00:00+00:00,43200.94140625,43228.28515625,43062.30859375,43068.29296875,43068.29296875,0
2022-02-11 02:15:00+00:00,43069.796875,43069.796875,42953.53125,42985.3984375,42985.3984375,62935040
2022-02-11 02:30:00+00:00,43011.89453125,43120.0390625,43011.89453125,43086.4765625,43086.4765625,149051392
2022-02-11 02:45:00+00:00,43092.98828125,43131.625,43065.125,43131.625,43131.625,9826304
2022-02-11 03:00:00+00:00,43141.3671875,43181.34765625,43139.0625,43175.25390625,43175.25390625,0
2022-02-11 03:15:00+00:00,43171.921875,43244.25,43171.921875,43204.859375,43204.859375,121280512
2022-02-11 03:30:00+00:00,43211.234375,43288.9375,43196.078125,43288.9375,43288.9375,123998208
2022-02-11 03:45:00+00:00,43291.38671875,43383.15234375,43266.37890625,43380.65234375,43380.65234375,181280768
2022-02-11 04:00:00+00:00,43367.26953125,43380.48046875,43332.515625,43332.85546875,43332.85546875,0
2022-02-11 04:15:00+00:00,43319.984375,43319.984375,43175.33203125,43175.4375,43175.4375,35463168
2022-02-11 04:30:00+00:00,43172.609375,43194.1328125,43115.93359375,43115.93359375,43115.93359375,0
2022-02-11 04:45:00+00:00,43122.32421875,43122.32421875,43079.21875,43114.6171875,43114.6171875,7208960
2022-02-11 05:00:00+00:00,43119.6328125,43121.35546875,43006.875,43006.875,43006.875,0
2022-02-11 05:15:00+00:00,42979.73828125,43036.55078125,42979.73828125,43036.55078125,43036.55078125,62459904
2022-02-11 05:30:00+00:00,43012.41796875,43072.15234375,43004.25390625,43052.19140625,43052.19140625,87916544
2022-02-11 05:45:00+00:00,43042.8671875,43062.97265625,42951.92578125,42959.60546875,42959.60546875,8278016
2022-02-11 06:00:00+00:00,42923.578125,43105.59375,42920.94140625,43105.59375,43105.59375,145215488
2022-02-11 06:15:00+00:00,43111.1640625,43146.984375,43111.1640625,43146.984375,43146.984375,78098432
2022-02-11 06:30:00+00:00,43155.8828125,43207.71875,43152.171875,43207.71875,43207.71875,55652352
2022-02-11 06:45:00+00:00,43212.37109375,43323.859375,43212.37109375,43273.71875,43273.71875,73531392
2022-02-11 07:00:00+00:00,43311.73046875,43360.64453125,43289.47265625,43356.79296875,43356.79296875,81149952
2022-02-11 07:15:00+00:00,43348.328125,43348.328125,43309.25,43318.421875,43318.421875,51113984
2022-02-11 07:30:00+00:00,43315.76953125,43346.3671875,43307.3125,43346.3671875,43346.3671875,71565312
2022-02-11 07:45:00+00:00,43347.5,43434.25,43347.5,43434.25,43434.25,114610176
2022-02-11 08:00:00+00:00,43431.1484375,43506.07421875,43410.37109375,43499.31640625,43499.31640625,107732992
2022-02-11 08:15:00+00:00,43500.13671875,43516.76171875,43477.70703125,43488.6640625,43488.6640625,21540864
2022-02-11 08:30:00+00:00,43497.18359375,43506.7109375,43429.3203125,43429.9921875,43429.9921875,45969408
2022-02-11 08:45:00+00:00,43409.46875,43413.93359375,43378.609375,43380.875,43380.875,11202560
2022-02-11 09:00:00+00:00,43322.61328125,43322.61328125,43137.12109375,43278.47265625,43278.47265625,159932416
2022-02-11 09:15:00+00:00,43284.0546875,43562.1953125,43284.0546875,43536.01953125,43536.01953125,350912512
2022-02-11 09:30:00+00:00,43529.6796875,43552.640625,43417.87890625,43534.92578125,43534.92578125,101806080
2022-02-11 09:45:00+00:00,43541.72265625,43603.33203125,43541.72265625,43599.09375,43599.09375,141582336
2022-02-11 10:00:00+00:00,43599.9140625,43603.17578125,43416.9140625,43416.9140625,43416.9140625,0
2022-02-11 10:15:00+00:00,43415.2578125,43424.4609375,43369.265625,43374.7734375,43374.7734375,0
2022-02-11 10:30:00+00:00,43373.0078125,43513.5078125,43348.59765625,43513.5078125,43513.5078125,88580096
2022-02-11 10:45:00+00:00,43513.55859375,43535.140625,43453.0234375,43518.3125,43518.3125,46174208
2022-02-11 11:00:00+00:00,43511.32421875,43511.32421875,43415.24609375,43432.53515625,43432.53515625,0
2022-02-11 11:15:00+00:00,43447.1484375,43496.71875,43437.765625,43437.765625,43437.765625,0
2022-02-11 11:30:00+00:00,43439.5234375,43494.38671875,43419.71484375,43485.54296875,43485.54296875,0
2022-02-11 11:45:00+00:00,43479.90625,43486.54296875,43382.33984375,43382.33984375,43382.33984375,0
2022-02-11 12:00:00+00:00,43382.5859375,43382.5859375,43329.1875,43374.80078125,43374.80078125,0
2022-02-11 12:15:00+00:00,43393.828125,43646.26171875,43393.828125,43644.40625,43644.40625,221429760
2022-02-11 12:30:00+00:00,43641.16015625,43641.16015625,43581.48828125,43602.50390625,43602.50390625,20504576
2022-02-11 12:45:00+00:00,43573.7890625,43605.00390625,43511.71484375,43605.00390625,43605.00390625,15585280
2022-02-11 13:00:00+00:00,43596.8046875,43633.17578125,43551.14453125,43633.17578125,43633.17578125,3657728
2022-02-11 13:15:00+00:00,43634.09375,43743.91015625,43633.22265625,43732.96484375,43732.96484375,301199360
2022-02-11 13:30:00+00:00,43733.58203125,43810.83203125,43702.25,43810.83203125,43810.83203125,0
2022-02-11 13:45:00+00:00,43798.38671875,43806.80078125,43732.01953125,43806.80078125,43806.80078125,0
2022-02-11 14:00:00+00:00,43810.05078125,43810.171875,43664.203125,43664.203125,43664.203125,0
2022-02-11 14:15:00+00:00,43625.359375,43661.47265625,43599.0078125,43661.47265625,43661.47265625,0
2022-02-11 14:30:00+00:00,43643.2890625,43727.27734375,43432.6640625,43432.6640625,43432.6640625,15360000
2022-02-11 14:45:00+00:00,43444.88671875,43805.0390625,43444.88671875,43631.3359375,43631.3359375,395950080
2022-02-11 15:00:00+00:00,43611.12890625,43701.2421875,43575.95703125,43643.8203125,43643.8203125,0
2022-02-11 15:15:00+00:00,43624.97265625,43710.65234375,43602.4609375,43688.36328125,43688.36328125,0
2022-02-11 15:30:00+00:00,43681.4296875,43742.62890625,43681.4296875,43742.53515625,43742.53515625,0
2022-02-11 15:45:00+00:00,43747.07421875,43785.4375,43737.171875,43737.171875,43737.171875,0
2022-02-11 16:00:00+00:00,43699.76171875,43699.76171875,43591.328125,43591.72265625,43591.72265625,17944576
2022-02-11 16:15:00+00:00,43594.40234375,43621.25390625,43543.125,43611.03515625,43611.03515625,0
2022-02-11 16:30:00+00:00,43602.84765625,43626.07421875,43513.25390625,43514.015625,43514.015625,0
2022-02-11 16:45:00+00:00,43546.44921875,43622.69921875,43533.77734375,43622.69921875,43622.69921875,45651968
2022-02-11 17:00:00+00:00,43613.3359375,43679.81640625,43601.26953125,43679.81640625,43679.81640625,0
2022-02-11 17:15:00+00:00,43666.09765625,43666.09765625,43512.890625,43533.84765625,43533.84765625,0
